Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5400,445,6,13199,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.8165770134101,3299.75,3804.083715780538,6643.0,2.0,6554.0,3277.0,4621.649921835275,6545.0,9.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,60,40,227.28994620804605,151.52663080536402,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Generic
50347,80,6,13571,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.4326873480216,3392.75,4093.964449853792,8254.0,2.0,8259.0,4129.5,5832.92383800783,8254.0,5.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,60,40,221.0596124088129,147.3730749392086,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
2357,80,6,106863,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.78887921918719,26715.75,35615.89108225896,75241.0,2.0,31620.0,15810.0,22344.574285494906,31610.0,10.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,60,40,28.07332753151231,18.715551687674875,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Generic
11839,80,6,421602,7,5,434.0,1760.0,217.0,0.0,62.0,105.88515791491584,880.0,0.0,352.0,481.9958506045462,5203.960133016447,28.46286307939716,38327.45454545455,57868.89543677784,175729.0,1.0,420698.0,70116.33333333334,87453.5724568566,181024.0,2.0,389640.0,97410.0,147256.59275790225,311225.0,1.0,0,0,0,0,172,116,16.60333679631501,11.859526283082149,0.0,880.0,168.76923076923077,325.6657677860728,106058.19230769233,2,4,0,2,10,0,0,0,0.0,182.8333333333333,62.0,352.0,0,0,0,2194,4,21192,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
16429,111,17,15,2,0,112.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,7466666.666666666,133333.33333333334,15.0,0.0,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,133333.33333333334,0.0,56.0,56.0,56.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,84.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
12082,5190,6,4096,10,9,432.0,1628.0,163.0,0.0,43.2,65.29726895769328,776.0,0.0,180.88888888888889,337.5708979031088,502929.6875,4638.671875,227.5555555555556,281.97939478793006,772.0,2.0,2980.0,331.1111111111111,457.08572621676905,1241.0,3.0,3493.0,436.625,559.413452389452,1474.0,2.0,0,0,0,0,328,296,2441.40625,2197.265625,0.0,776.0,103.0,235.1904043871465,55314.52631578947,1,4,0,12,17,0,0,0,0.0,108.42105263157896,43.2,180.88888888888889,0,0,0,2060,12,749636,0,0,0,0,5792,10136,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2213,886,6,126917,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.03332098930797,18131.0,27000.83556731779,66236.0,1.0,125925.0,31481.25,36439.720510957086,66236.0,9.0,112994.0,56497.0,79897.40941983038,112993.0,1.0,0,0,0,0,132,76,39.39582561831748,23.63749537099049,0.0,0.0,0.0,0.0,0.0,2,4,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
57495,445,6,96149,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.00262093209498,24037.25,29498.844942076405,60327.0,4.0,60331.0,30165.5,42654.80236151611,60327.0,4.0,8.0,8.0,0.0,8.0,8.0,0,0,0,0,60,40,31.201572559256988,20.801048372838,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Generic
29432,111,6,680533,6,5,120.0,0.0,60.0,0.0,20.0,30.983866769659336,0.0,0.0,0.0,0.0,176.3323747709516,16.16380102067056,68053.3,105374.94900913489,263255.0,6.0,160309.0,32061.8,44762.994372584144,92568.0,6.0,651842.0,162960.5,196404.4545124508,394866.0,7.0,0,0,0,0,152,116,8.816618738547579,7.347182282122983,0.0,60.0,9.999999999999998,23.35496832484569,545.4545454545455,1,4,0,0,9,0,0,0,0.0,10.909090909090908,20.0,0.0,0,0,0,0,0,0,0,0,0,0,16383,16383,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reconnaissance
42290,31284,6,630380,12,5,6872.0,464.0,1460.0,0.0,572.6666666666667,670.8005167956665,232.0,0.0,92.8,127.07163334119852,11637.425045210824,26.967860655477647,39398.75,61078.58794318458,189503.0,1.0,574711.0,52246.45454545456,91841.95572870129,240515.0,1.0,569791.0,142447.75,201147.7884928973,426707.0,9.0,0,0,0,0,272,116,19.03613693327834,7.931723722199307,0.0,1460.0,407.5555555555556,594.2317058702253,353111.3202614379,1,4,0,0,15,0,0,0,0.0,431.52941176470586,572.6666666666666,92.8,0,0,0,7336,10,30362,0,0,0,0,16383,16383,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Exploits
